issue_id,issue_group,issue_family,internal_category,primary_category,self_tier,gov_tier,competitor_tier,competitor_scope,issue_score,max_ceo_priority,max_pa_priority,max_relevance,article_count,top_article_id,candidate_article_ids,titles,sources,company_impact,label_reasons,is_pr,exclude
I066,반복 법 위반 사업자 과징금 최대 2배,과징금 규제 강화,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_REGULATORY_ENFORCEMENT,,other,133.5,2,1,1,1,645,645,"반복 법 위반 사업자 과징금 최대 2배…공정위, 소비자 보호 강화",직썰,"반복 법 위반 사업자에 대한 과징금 상향은 공정거래법상의 제재 수준을 높여, 카카오를 포함한 기업들의 법규 준수 의무를 더욱 강조하는 효과가 있습니다.",반복 법 위반 사업자에 대한 과징금 상향은 공정위의 규제 강화 움직임을 보여주므로 'GOV_REGULATORY_ENFORCEMENT'로 분류합니다. 소비자 보호 강화와 관련되므로 'GOV_PLATFORM_OBLIGATION'과 유사하게 볼 수 있습니다. / v23_category_reassign:government_without_policy_basis,False,False
I067,"앤트로픽의 매출/수익성, 오픈AI와의 비교",AI 경쟁,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,GOV_AI_CORE_POLICY,COMP_OVERSEAS_PLATFORM_AI,overseas,132.5,1,1,1,1,2557,2557,[슈퍼 IPO] 앤스로픽 대해부 ⑦매출·수익성 모두 오픈AI 앞질렀다,뉴스핌,"AI 스타트업 앤트로픽의 성장이 오픈AI와의 경쟁 구도에 미치는 영향은 글로벌 AI 시장의 경쟁 동향을 파악하는 데 중요하며, 이는 카카오의 AI 사업 전략 수립에 참고가 될 수 있습니다.","글로벌 AI 기업인 앤트로픽과 오픈AI의 경쟁 구도 변화를 다루는 기사로, 카카오의 AI 사업 전략에 중요한 시사점을 제공하므로 'COMP_OVERSEAS_PLATFORM_AI'로 분류합니다.",False,False
I068,카카오페이증권 전산 장애,전산 장애/보안,SELF_DIRECT_RISK,자사_및_계열사_이슈,DIRECT_RISK,,,other,127.0,1,1,1,2,326,"326,89","""손안의 블룸버그"" 외친 신호철 카카오페이증권 대표…실상은 전산 장애 '고질병' [모래 위에 쌓은 금융탑③] | ""손안의 블룸버그"" 외친 신호철 카카오페이증권 대표…실상은 전산 장애 '고질병' [모래 위에 쌓은 금융탑③]",네이트 | 이투데이,"카카오페이증권 대표의 비전과 달리, 전산 장애가 '고질병'으로 지적되고 있다.",카카오페이증권의 반복적인 전산 장애는 서비스 신뢰도 하락 및 금융 사업에 직접적인 리스크를 야기함.,False,False
I069,AI 기본법 시행령 개정,AI 정책,GOV_AI_DIGITAL_POLICY,정부_국회,,GOV_AI_CORE_POLICY,,other,121.5,1,1,1,1,476,476,"AI기본법 시행령 개정안, 의견수렴 마감 임박… 7월 본격 시행 앞두고 '진흥'에 무게",코리아비즈니스리뷰,"AI 기본법 시행령 개정안에 대한 의견 수렴 마감이 임박했으며, 7월 본격 시행을 앞두고 '진흥'에 무게를 두고 있어 AI 서비스 개발 및 확산에 긍정적인 환경이 조성될 수 있음.","AI 기본법 시행령 개정 관련 정보로, 카카오의 AI 사업 전략 수립에 중요한 시사점을 제공함.",False,False
I070,기업 운영 AI 재설계 MOU,AI 기업 운영 방식 재설계,GOV_AI_DIGITAL_POLICY,산업동향,,GOV_AI_CORE_POLICY,COMP_DOMESTIC_AI_PLATFORM,domestic,116.5,2,2,1,1,3162,3162,"[Tech & Now] SK AX, 머서와 기업 운영방식 AI 재설계 MOU 체결 등",네이트,"카카오의 B2B 솔루션 사업 및 기업 대상 서비스 제공 전략 수립에 대한 시사점을 제공하며, AI를 활용한 기업 운영 효율화 트렌드를 파악하는 데 도움이 됩니다.",AI 기술의 기업 운영 적용 사례는 카카오의 B2B 사업 확장 및 솔루션 개발 전략 수립에 중요한 참고 자료가 됩니다. / v23_guardrail_fail:simple_mou_pr_or_low_materiality,False,True
I071,소비자 보호를 위한 3개 법률 시행령 및 과징금 고시 개정,소비자보호_법률개정,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,114.0,3,2,1,2,714,"714,804","공정위, 소비자 보호를 위한 3개 법률 시행령 및 과징금 고시 개정 | 공정위, 소비자 보호를 위한 3개 법률 시행령 및 과징금 고시 개정",누리일보 | 매일타임즈,"소비자 보호를 위한 법률 시행령 및 과징금 고시 개정은 전반적인 소비자 보호 환경 변화를 의미하며, 카카오의 서비스 운영 및 약관, 개인정보 처리 방침 등 관련 사항 검토에 참고할 수 있습니다.","소비자 보호 관련 법규 개정은 전반적인 기업 환경 변화와 관련되지만, 카카오에 대한 직접적인 영향력이 낮아 우선순위가 낮습니다. / v23_category_reassign:government_without_policy_basis",False,False
I072,거짓 광고 관련 과징금 강화,플랫폼 규제,GOV_PLATFORM_REGULATION,정부_국회,,GOV_PLATFORM_MARKET_RULE,,other,113.0,1,1,1,2,721,"721,798",공정위 “거짓 광고 반복하면 7월부터 과징금 최대 2배” | 7월부터 거짓 광고 반복하면 과징금 최대 2배로 가중,서울경제 | 매일경제 마켓,"7월부터 거짓 광고를 반복하는 사업자에 대해 과징금이 최대 2배로 부과될 예정이므로, 카카오의 광고 관련 사업 모델에 영향을 줄 수 있음. / 7월부터 거짓 광고를 반복하는 사업자에 대해 과징금이 최대 2배로 가중될 예정이므로, 관련 사업자들의 주의가 필요함.","플랫폼에서의 거짓 광고에 대한 규제 강화 소식으로, 카카오의 광고 사업 관련 시사점이 있음.",False,False
I073,허위·거짓광고 과징금 가중,플랫폼 규제,GOV_PLATFORM_REGULATION,정부_국회,,GOV_REGULATORY_ENFORCEMENT,,other,113.0,1,1,1,2,736,"736,770","허위 광고 반복하면 다음 달부터 과징금 ′최대 2배′ | 공정위, 허위·거짓광고 위반 과징금 2배 가중…감경은 축소 - 머니투데이",연합뉴스TV | 머니투데이,"허위 광고를 반복하는 사업자에 대해 다음 달부터 과징금이 최대 2배로 부과될 예정이므로, 관련 사업자들의 주의가 필요함. / 7월부터 허위·거짓 광고 위반 시 과징금이 2배로 가중되며 감경은 축소될 예정이므로, 관련 사업자들의 주의가 필요함.","플랫폼에서의 허위·거짓 광고에 대한 규제 강화 소식으로, 카카오의 광고 사업 관련 시사점이 있음.",False,False
I074,허위·거짓광고 위반 과징금 가중 및 감경 기준 변경,과징금 가중 및 감경 기준 변경,GOV_PLATFORM_REGULATION,정부_국회,,GOV_REGULATORY_ENFORCEMENT,,other,113.0,1,1,1,2,746,"746,780","공정위, 허위·거짓광고 위반 과징금 2배 가중…감경은 축소 | 허위·과장 광고 반복 위반땐 ‘과징금 최대 2배’ 가중…소비자 3법 제재 강화",네이트 | 동아일보,"광고 관련 법규 위반 시 과징금 가중이 2배로 확대되고 감경은 축소됨에 따라, 카카오의 모든 광고 및 프로모션 활동 전반에 대한 리스크 관리 강화가 필요합니다.",광고 관련 법규 위반 시 과징금 가중 및 감경 기준 변경은 카카오의 광고 사업 및 프로모션 활동에 직접적인 영향을 미치는 중요한 규제 정보입니다.,False,False
I075,가상자산 이전거래/AML 규제 조정,가상자산 규제,GOV_PLATFORM_REGULATION,정부_국회,,GOV_REGULATORY_ENFORCEMENT,,other,111.5,1,1,1,1,3169,3169,DAXA·가상자산사업자 첫 합동조사…불법 12곳 수사의뢰,전자신문,"DAXA와 가상자산 사업자들이 첫 합동 조사를 통해 불법 사업자 12곳을 적발하고 수사를 의뢰함에 따라, 가상자산 시장 전반의 규제 강화 기조가 뚜렷해지고 있음.","가상자산 시장의 규제 및 관리 강화 동향을 파악할 수 있는 기사로, 핀테크 사업 관련 시사점이 있음.",False,False
I076,소비자 기만 광고 과징금 강화,플랫폼 규제,GOV_PLATFORM_REGULATION,정부_국회,,GOV_REGULATORY_ENFORCEMENT,,other,111.5,1,1,1,1,698,698,"공정위 ""소비자 기만 광고 과징금, 최대 2배""",매일경제TV,"공정위가 소비자 기만 광고에 대한 과징금을 최대 2배로 강화하기로 함에 따라, 관련 사업자들의 주의가 필요함.","플랫폼에서의 소비자 기만 광고에 대한 규제 강화 소식으로, 카카오의 광고 사업 관련 시사점이 있음.",False,False
I077,가상자산 사업자 합동 조사 및 수사 의뢰,가상자산 규제,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_REGULATORY_ENFORCEMENT,,other,111.5,1,1,1,1,3180,3180,"DAXA, 미신고 가상자산사업자 12곳 적발…경찰 수사 의뢰",블록미디어,"DAXA가 미신고 가상자산사업자 12곳을 적발하고 경찰에 수사를 의뢰함에 따라, 가상자산 시장 전반의 규제 강화 기조가 뚜렷해지고 있음.","가상자산 시장의 규제 및 관리 강화 동향을 파악할 수 있는 기사로, 핀테크 사업 관련 시사점이 있음. / v23_category_reassign:government_without_policy_basis",False,False
I078,방문판매법·표시광고법·할부거래법 반복 위반 사업자 과징금 가중,과징금 가중 및 감경 기준 변경,GOV_PLATFORM_REGULATION,정부_국회,,GOV_REGULATORY_ENFORCEMENT,,other,111.5,1,1,1,1,786,786,"방문판매법·표시광고법·할부거래법 반복 위반 사업자, 과징금 최대 2배로 늘어나 - 조선비즈",Chosunbiz,"방문판매법, 표시광고법, 할부거래법 등 관련 법규 위반 시 과징금이 최대 2배로 가중됨에 따라, 카카오의 모든 사업 활동에서 법규 준수 리스크 관리가 더욱 중요해졌습니다.","방문판매법, 표시광고법 등 관련 법규 위반 시 과징금 가중 소식은 카카오의 법규 준수 리스크 관리에 영향을 미치는 중요한 규제 정보입니다.",False,False
I079,미 재무부 스테이블코인 AML 규제 완화 요구,스테이블코인 AML 규제,GOV_FINANCIAL_DIGITAL_POLICY,정부_국회,,GOV_DIGITAL_FINANCE_POLICY,,other,97.5,1,1,1,1,1609,1609,"패러다임·HPC, 美 재무부에 ""스테이블코인 AML 규제 완화해야""",블루밍비트,미국 재무부가 스테이블코인 AML(자금세탁방지) 규제 완화를 검토하고 있다는 소식은 향후 국내에서도 디지털 자산 관련 규제 완화 논의에 영향을 줄 수 있습니다.,스테이블코인 관련 AML 규제 동향은 국내 디지털 금융 정책 및 핀테크 사업에 영향을 줄 수 있는 중요한 사안입니다.,False,False
I080,미 하원 가상자산 세법 개정안 검토,가상자산 세법 개정,GOV_FINANCIAL_DIGITAL_POLICY,정부_국회,,GOV_DIGITAL_FINANCE_POLICY,,other,97.5,1,1,1,1,1671,1671,"美 하원, 가상자산 세법 개정안 검토",이코노미블록,미국 하원에서 가상자산 세법 개정안을 검토 중이라는 소식은 향후 국내 가상자산 관련 세제 정책 방향 설정에 참고가 될 수 있습니다.,미국 하원의 가상자산 세법 개정안 검토 소식은 국내 가상자산 관련 세제 정책에 영향을 줄 수 있는 중요한 사안입니다.,False,False
I081,딥페이크 성착취물 제작·유포,딥페이크 범죄,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,44.5,3,2,2,1,1739,1739,여교사 딥페이크 성착취물 제작·유포 10대 실형 구형,동방일보,여교사 딥페이크 성착취물 제작·유포 사건으로 인한 10대 실형 구형은 딥페이크 기술의 오용 및 불법적인 활용에 대한 사회적 경각심을 높입니다.,"딥페이크 기술의 범죄적 활용 사례를 다루지만, 카카오의 직접적인 영향 경로가 약하며 정책적 시사점도 크지 않아 'GOV_GENERAL_LOW_RELEVANCE'로 분류하고 낮은 우선순위를 부여합니다. / v23_category_reassign:government_without_policy_basis",False,True
I082,가맹사업 관련 간담회,가맹점주 협상력 강화,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,32.5,3,2,1,1,725,725,"가맹점주 협상력 강화 방안은…주병기, 가맹업계와 간담회",연합뉴스,가맹점주 협상력 강화 방안 논의는 카카오의 가맹 사업 모델과는 직접적인 관련이 적을 수 있습니다.,가맹점주 협상력 강화 논의는 카카오의 직접적인 사업 영향이 미미하다고 판단되어 'GOV_GENERAL_LOW_RELEVANCE'로 분류하고 제외합니다. / v23_category_reassign:government_without_policy_basis,False,True
I083,가맹사업법 개정안 시행령 관련 업계 간담회,가맹사업법 개정,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,32.5,3,2,1,1,685,685,"공정위, 가맹사업법 개정안 시행 앞두고 업계 간담회 개최…“시행령에 생생한 현장 목소리 반영할 것”",BBS불교방송,"가맹사업법 개정안 시행령 관련 업계 간담회는 프랜차이즈 사업자에게 적용되는 규제 변화를 다루지만, 카카오의 직접적인 사업 영역과는 거리가 있습니다.",가맹사업법 개정안 시행령 관련 업계 간담회는 카카오의 직접적인 사업 영향이 미미하다고 판단되어 'GOV_GENERAL_LOW_RELEVANCE'로 분류하고 제외합니다. / v23_category_reassign:government_without_policy_basis,False,True
I084,산란계협회 가격정보 제공행위 관련 공정위 제재,가격정보 제공 행위 제재,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,,other,10.5,2,2,1,1,627,627,산란계협회의 가격정보 제공행위에 대한 공정위 제재와 최근 계란가격 상승은 별개 사안임,대한민국 정책브리핑,"산란계협회의 가격정보 제공행위에 대한 공정위 제재는 일반적인 공정거래 이슈로, 카카오의 직접적인 사업 운영 및 정책 대응에 미치는 영향이 미미합니다.",카카오와의 직접적인 영향 경로가 약하여 우선순위가 낮습니다. / v23_category_reassign:government_without_policy_basis,False,True
