id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형
35,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 문화소외계층 600명 초청 '모두의 국악' 열어",카카오뱅크 문화소외계층 600명 초청 모두의 국악 열어,포인트데일리,포인트데일리,"Mon, 08 Jun 2026 01:43:01 GMT","카카오뱅크, 문화소외계층 600명 초청 '모두의 국악' 열어 포인트데일리",https://news.google.com/rss/articles/CBMicEFVX3lxTE9kb25wM3FmdXFIb0E0UHd0dUY3MUY1WmFLaGtuMzRnZjN1N2NCQ1lVT0FsOUY3bW4ya2tHQUJUYjZTeDZ2RzN4Xy02MDBzZWZmekMwSUZ0aXNSZGYyeTRISzl4ZGNTNDkwV1U2WU1MWU7SAXRBVV95cUxNcVk1WmFzaWIwS2xZUDZkNE1EZ0NrWHN6NEVna1hpQ0hIVThMZk1NT1dSc0pWRFVtVkJOOFMtb1k4ZzgwRVNpNFhxajNOZFBCbHhCbnNuaTBJTnh6MEhZS3lXOUZSYkdHWTJITzJHNXdYWEhCUg?oc=5,google_rss_카카오 when:1d,41.0,13.0,,,"카카오,카카오뱅크",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오뱅크,"카카오뱅크, 문화소외계층 위한 '모두의 국악' 행사 개최","카카오뱅크가 문화소외계층을 초청하여 국악 공연을 제공하는 것은 문화 접근성 확대 및 사회공헌 활동 강화에 기여하며, 카카오뱅크의 긍정적 이미지 구축에 도움이 됩니다.",1,1,1,,,"카카오뱅크의 문화 소외 계층 대상 행사 개최는 사회공헌 활동으로 분류합니다. (ID 34, 30, 69, 71, 72, 24, 18, 20, 49 등과 유사 맥락)",gemini,FILLER_REFERENCE,,,other,,,"카카오뱅크, 문화소외계층 위한 '모두의 국악' 행사 개최",카카오뱅크
30,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 문화소외계층 600여 명 ‘모두의 국악’ 초청",카카오뱅크 문화소외계층 600여 명 모두의 국악 초청,팝콘뉴스,팝콘뉴스,"Mon, 08 Jun 2026 01:31:25 GMT","카카오뱅크, 문화소외계층 600여 명 ‘모두의 국악’ 초청 팝콘뉴스",https://news.google.com/rss/articles/CBMib0FVX3lxTE95ZGplTERvSTkwNU8wOXRsenR0cF9YeENrWm9rSGJkS3lrQXVPdExEakE4ZEZ5WXhucXlSZE9DZHVfRTF5WWlPV0xOSEI1RzJsM1lVVmxEdHA2VUxwYjJmb2dMZ1NwQmg0SE1LMVpPb9IBckFVX3lxTFB5eDNGdTBpM2ZSbkdxUW9HWENLNXgxSXkxaktzS2h3UWJKdjVBWFFkemVVX2pHNjgzMTJvRHZ6ck9YUXUxc1d4ZEpoNGNtVUVneHdzU1FqT24ybWJKam5EOGEzbWo3dTVDTGtkTUhteDR3UQ?oc=5,google_rss_카카오 when:1d,41.0,13.0,,,"카카오,카카오뱅크",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오뱅크,"카카오뱅크, 문화소외계층 위한 '모두의 국악' 행사 개최","카카오뱅크가 문화소외계층을 초청하여 국악 공연을 제공하는 것은 문화 접근성 확대 및 사회공헌 활동 강화에 기여하며, 카카오뱅크의 긍정적 이미지 구축에 도움이 됩니다.",1,1,1,,,"카카오뱅크의 문화 소외 계층 대상 행사 개최는 사회공헌 활동으로 분류합니다. (ID 34, 35, 69, 71, 72, 24, 18, 20, 49 등과 유사 맥락)",gemini,FILLER_REFERENCE,,,other,,,"카카오뱅크, 문화소외계층 위한 '모두의 국악' 행사 개최",카카오뱅크
89,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오페이,"카카오페이, 청년 디지털 금융 리더 '사각사각 서포터즈' 모집",카카오페이 청년 디지털 금융 리더 사각사각 서포터즈 모집,네이트,네이트,"Mon, 08 Jun 2026 01:28:00 GMT","카카오페이, 청년 디지털 금융 리더 '사각사각 서포터즈' 모집 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5xN21tY3BIZ00zTHYyMWZIQ1hGXy1rOFhUdUdHVXZQQTJ1RDlTR3hyRUlLcXJ3OGE5TzlHWWlxYlVySks2Y0pTWHEtcWdjaWNnSGE0?oc=5,google_rss_카카오페이 개인정보 when:1d,41.0,13.0,,,"카카오,카카오페이",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오페이,"카카오페이, 청년 디지털 금융 리더 '사각사각 서포터즈' 모집","카카오페이의 '사각사각 서포터즈' 프로그램은 청년들의 디지털 금융 이해도를 높이고 금융 소외 계층 지원 활동에 참여하도록 함으로써, 카카오페이의 금융 포용 정책 실현 및 브랜드 이미지 강화에 기여합니다.",1,1,1,,,"카카오페이의 '사각사각 서포터즈' 운영은 금융 교육 및 포용 금융 확대를 위한 전략적 활동으로 분류합니다. (ID 19, 23, 29, 31, 38, 43, 45, 88, 90, 92, 78, 21, 25, 6, 13, 17, 90 등과 유사 맥락)",gemini,STRATEGIC_REFERENCE,,,other,,,"카카오페이, 청년 디지털 금융 리더 '사각사각 서포터즈' 모집",카카오페이
21,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이, '사각사각 서포터즈'로 금융 사각지대 줄인다",카카오페이 사각사각 서포터즈 로 금융 사각지대 줄인다,SR타임스,SR타임스,"Mon, 08 Jun 2026 01:21:38 GMT","카카오페이, '사각사각 서포터즈'로 금융 사각지대 줄인다 SR타임스",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9tVXh0LVZrSWxYLUltNkZVSzFvTjNLcHB5aElNQ0wwWVljcF9HY1pKS2xNcWJuUGhwbzVOSnpscTZfYVFrWDhwLVJHaW1ITGk1YnJkVWdQV0RiWW1VTHQ5SkxpRFZ2SkXSAWtBVV95cUxNdEVsMjVYZEpoT2tlOFp2RVNFT0JZS2h4VWx2Ui11Q1dTLURzZkhXWVNHTWtKWVFiWGlZc0w1dkZ1MVV1M2U4YW4yVnpwajE3eFM3QkUtUVpDM3ZrYVFtN1FTYUZUb04ybldTTQ?oc=5,google_rss_카카오 when:1d,41.0,13.0,,,"카카오,카카오페이",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오페이,"카카오페이, '사각사각 서포터즈'로 금융 사각지대 해소","카카오페이의 '사각사각 서포터즈' 활동은 청년들의 금융 이해도를 높이고 금융 사각지대 해소에 기여함으로써, 카카오페이의 사회적 책임 이행 및 긍정적 브랜드 가치 제고에 기여합니다.",1,1,1,,,"카카오페이의 '사각사각 서포터즈' 운영은 금융 교육 및 포용 금융 확대를 위한 전략적 활동으로 분류합니다. (ID 19, 23, 29, 31, 38, 43, 45, 88, 89, 90, 92, 78, 25, 6, 13, 17, 90 등과 유사 맥락)",gemini,STRATEGIC_REFERENCE,,,other,,,"카카오페이, '사각사각 서포터즈'로 금융 사각지대 해소",카카오페이
27,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 저소득층·다문화가정에 문화 나눔",카카오뱅크 저소득층 다문화가정에 문화 나눔,SR타임스,SR타임스,"Mon, 08 Jun 2026 01:20:35 GMT","카카오뱅크, 저소득층·다문화가정에 문화 나눔 SR타임스",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1keVY4dTd6dzRpNnBCRkVxRnZCTE1sV0x1dUtnb1otZ2ZXUE51UldVRG1GeTlGUWFIdGFlUkZnWDBHZlZkeFlYQ1ZKSjM4LUJuNmpFTXJMNGROY19yLUNRWWpKUmZyNjTSAWtBVV95cUxNa2NpYkQzSG0tbmx4akg4SDhYa19MS256NmN2Vm9kZmNOWGJ2Sk1RRDgtcDR6OHBPWDhtQ3A5ZUwwMEpIZVF2emV4c3JQVU1ySmE4bzlEQXNzTVpWeXRpbWlsOHhtMXZaRmdpdw?oc=5,google_rss_카카오 when:1d,41.0,13.0,,,"카카오,카카오뱅크",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오뱅크 저소득층 다문화가정에 문화 나눔,자사 이슈가 부족한 날에만 참고할 수 있는 보충성 자사 소식,2,2,3,,,로컬 보조 라벨,local,FILLER_REFERENCE,,,other,,,self_filler_reference:카카오뱅크 저소득층 다문화가정에 문화 나눔,self_filler_reference
49,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 문화소외계층 위한 ‘모두의 국악‘ 진행",카카오뱅크 문화소외계층 위한 모두의 국악 진행,스포츠한국,스포츠한국,"Mon, 08 Jun 2026 01:20:27 GMT","카카오뱅크, 문화소외계층 위한 ‘모두의 국악‘ 진행 스포츠한국",https://news.google.com/rss/articles/CBMicEFVX3lxTE5nNDl6Uk9UbENBYzVXMHVDVWR5bkd1ekhmdXk2aXJwMmlfT3BvYm4yakNxZTFtVlRHZXFuN1pMVEF2YzJQeXRHdVJSejRnXzJITkpuX3oxV0dhUzQ5WU13cTVnckRnZjFJdjhwbUhHY0nSAXRBVV95cUxOcVRTTXZhbEFtNjFwLUZhTFlRQnFaVnlhVjlaN3RKemZKdHpnSUFPUlExdTUwckhDUDNQalJEWlFSemtFN0plQVhINHdidDVQUndEM1hybHVWb0lTUWJleFVHeUs0Ny1JWk51Yl9ZRjlkVk9EQQ?oc=5,google_rss_카카오 when:1d,41.0,13.0,,,"카카오,카카오뱅크",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오뱅크,"카카오뱅크, 문화소외계층 위한 '모두의 국악' 행사 개최","카카오뱅크가 문화소외계층을 초청하여 국악 공연을 제공하는 것은 문화 접근성 확대 및 사회공헌 활동 강화에 기여하며, 카카오뱅크의 긍정적 이미지 구축에 도움이 됩니다.",1,1,1,,,"카카오뱅크의 문화 소외 계층 대상 행사 개최는 사회공헌 활동으로 분류합니다. (ID 34, 35, 30, 69, 71, 72, 24, 18, 20 등과 유사 맥락)",gemini,FILLER_REFERENCE,,,other,,,"카카오뱅크, 문화소외계층 위한 '모두의 국악' 행사 개최",카카오뱅크
9,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 문화소외계층 문화생활 접근성 강화...‘모두의 국악’ 개최",카카오뱅크 문화소외계층 문화생활 접근성 강화 모두의 국악 개최,글로벌이코노믹,글로벌이코노믹,"Mon, 08 Jun 2026 01:17:11 GMT","카카오뱅크, 문화소외계층 문화생활 접근성 강화...‘모두의 국악’ 개최 글로벌이코노믹",https://news.google.com/rss/articles/CBMihAFBVV95cUxOc0FZdS00N3lmd3ZUbmZDb2lGbUNmRGdnZ0Z1UTNRS2IyZW1ZUG45dzM2Xy1STkFGTkhDWFlzRl92UVdraEhoUlhhTXJpSVplQXV6cUY0TGZEMlIzMVlDa1dDU0lFUXdVdnJ6dFRVUmZxYXJEMmQyLTNZMndHaldtYV9xclU?oc=5,google_rss_카카오 when:1d,41.0,13.0,,,"카카오,카카오뱅크",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오뱅크 문화소외계층 문화생활 접근성 강화 모두의 국악 개최,자사 이슈가 부족한 날에만 참고할 수 있는 보충성 자사 소식,2,2,3,,,로컬 보조 라벨,local,FILLER_REFERENCE,,,other,,,self_filler_reference:카카오뱅크 문화소외계층 문화생활 접근성 강화 모두의 국악 개최,self_filler_reference
13,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이, ‘사각사각 서포터즈’ 1기 모집",카카오페이 사각사각 서포터즈 1기 모집,뉴스웰,뉴스웰,"Mon, 08 Jun 2026 01:09:32 GMT","카카오페이, ‘사각사각 서포터즈’ 1기 모집 뉴스웰",https://news.google.com/rss/articles/CBMibEFVX3lxTE1QdFFZWGs5NGxIcmV1bkVoR0cxVGNLVU9hclpfNjQxc2hHd21WbVVRUnRwb003dnIySDRIYzhFeS1wZUxGZC12SFMwRW8yakU3WU95X2psWDlZaVc2OU1xQmE4QVlmZ3p5YUNfdg?oc=5,google_rss_카카오 when:1d,41.0,13.0,,,"카카오,카카오페이",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오페이,"카카오페이, '사각사각 서포터즈' 1기 모집","카카오페이의 '사각사각 서포터즈' 활동은 청년들의 금융 이해도를 높이고 금융 사각지대 해소에 기여함으로써, 카카오페이의 사회적 책임 이행 및 긍정적 브랜드 가치 제고에 기여합니다.",1,1,1,,,"카카오페이의 '사각사각 서포터즈' 운영은 금융 교육 및 포용 금융 확대를 위한 전략적 활동으로 분류합니다. (ID 19, 23, 29, 31, 38, 43, 45, 88, 89, 90, 92, 78, 21, 25, 6, 17, 90 등과 유사 맥락)",gemini,STRATEGIC_REFERENCE,,,other,,,"카카오페이, '사각사각 서포터즈' 1기 모집",카카오페이
71,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"국악으로 하나 된 하루…카카오뱅크, 소외계층 600명에 문화 선물",국악으로 하나 된 하루 카카오뱅크 소외계층 600명에 문화 선물,중앙이코노미뉴스,중앙이코노미뉴스,"Mon, 08 Jun 2026 00:56:44 GMT","국악으로 하나 된 하루…카카오뱅크, 소외계층 600명에 문화 선물 중앙이코노미뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTE5hYm1UcVNkNWhQemd1N2I4QmJKSEhBWE1zQVlzZEJUTEY2X2ZvRVV3OXN4TTVrdWtBRmd0b3NaaGVuamlzWDRXOTZJVTQ5allSRVJxSzFkLTFORmVWRThPRUk1THdfVktBWXZVVDlCVHV4UQ?oc=5,google_rss_카카오 when:1d,41.0,13.0,,,"카카오,카카오뱅크",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오뱅크,"카카오뱅크, 문화소외계층 위한 '모두의 국악' 행사 개최","카카오뱅크가 문화소외계층을 초청하여 국악 공연을 제공하는 것은 문화 접근성 확대 및 사회공헌 활동 강화에 기여하며, 카카오뱅크의 긍정적 이미지 구축에 도움이 됩니다.",1,1,1,,,"카카오뱅크의 문화 소외 계층 대상 행사 개최는 사회공헌 활동으로 분류합니다. (ID 34, 35, 30, 69, 72, 24, 18, 20, 49 등과 유사 맥락)",gemini,FILLER_REFERENCE,,,other,,,"카카오뱅크, 문화소외계층 위한 '모두의 국악' 행사 개최",카카오뱅크
31,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이, 청년 디지털 금융 리더 100명 모집",카카오페이 청년 디지털 금융 리더 100명 모집,뉴스프리존,뉴스프리존,"Mon, 08 Jun 2026 00:55:02 GMT","카카오페이, 청년 디지털 금융 리더 100명 모집 뉴스프리존",https://news.google.com/rss/articles/CBMic0FVX3lxTE5HdGpDdGJTZGpPNVFhX3ZlWU1taVBXeUFNRWNMUEdfVjNqOVNBQWUza1Z5cHVBbjdnS25Ca3RqWW5rWGFONjNGdUpVdzNEUjhLLS1JUnBEYndNQmtmT0dPRUgyRDB6SFk4d3Y2S09SQWg1RzDSAXdBVV95cUxPdnM4cHpDbHFoZU1yNTlST1dhNEdueEozMVh1dkRGS0ttbTZtY242R0FZZkhzdU5mcXBfNGdXbDJ3bUJBRzNYSGw0NG9FaVhBdjFhV1Rkbk10VzZlUXJTVmxfNWJfUjQyMFJlaHNHNkNtX256UzExNA?oc=5,google_rss_카카오 when:1d,41.0,13.0,,,"카카오,카카오페이",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오페이,"카카오페이, 청년 디지털 금융 리더 100명 모집","카카오페이가 청년 디지털 금융 리더를 양성하는 것은 금융 교육 확산과 디지털 금융 접근성 개선에 기여하며, 카카오페이의 사회적 책임 이행 및 긍정적 브랜드 이미지 구축에 도움이 됩니다.",1,1,1,,,"카카오페이의 청년 금융 리더 모집은 금융 교육 및 포용 금융 확대와 관련된 전략적 활동으로 분류합니다. (ID 19, 23, 29, 38, 43, 45, 88, 89, 90, 92, 78, 21, 25, 6, 13, 17, 90 등과 유사 맥락)",gemini,STRATEGIC_REFERENCE,,,other,,,"카카오페이, 청년 디지털 금융 리더 100명 모집",카카오페이
72,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"[이슈≤] 카카오뱅크, 문화소외계층 600명 초청 '2026 모두의 국악' 행사 성료",이슈 카카오뱅크 문화소외계층 600명 초청 2026 모두의 국악 행사 성료,이슈에디코,이슈에디코,"Mon, 08 Jun 2026 00:48:42 GMT","[이슈≤] 카카오뱅크, 문화소외계층 600명 초청 '2026 모두의 국악' 행사 성료 이슈에디코",https://news.google.com/rss/articles/CBMiZkFVX3lxTFA4dTRkQnAxSWZlTWZEaUhNZ2pHbWlFT1FHMW9ReGlXVk1wSlJjeUpiU3E2UHhYMlA1SVBMamJUeUFZVG16Tm9ZMkJkc3BFTkVaSzdNazZMZDRQcXVqNkNKOHBfMFBIZw?oc=5,google_rss_카카오 when:1d,41.0,13.0,,,"카카오,카카오뱅크",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오뱅크,"카카오뱅크, 문화소외계층 위한 '모두의 국악' 행사 개최","카카오뱅크가 문화소외계층을 초청하여 국악 공연을 제공하는 것은 문화 접근성 확대 및 사회공헌 활동 강화에 기여하며, 카카오뱅크의 긍정적 이미지 구축에 도움이 됩니다.",1,1,1,,,"카카오뱅크의 문화 소외 계층 대상 행사 개최는 사회공헌 활동으로 분류합니다. (ID 34, 35, 30, 69, 71, 24, 18, 20, 49 등과 유사 맥락)",gemini,FILLER_REFERENCE,,,other,,,"카카오뱅크, 문화소외계층 위한 '모두의 국악' 행사 개최",카카오뱅크
25,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이, 청년 100명과 금융 사각지대 해소 나선다",카카오페이 청년 100명과 금융 사각지대 해소 나선다,ER 이코노믹리뷰,ER 이코노믹리뷰,"Mon, 08 Jun 2026 00:36:28 GMT","카카오페이, 청년 100명과 금융 사각지대 해소 나선다 ER 이코노믹리뷰",https://news.google.com/rss/articles/CBMibEFVX3lxTE9yZGU3WFRDY3ZVQ2NOQTRNT3p6WDA0aWxNZWF1SWZKUUlUY1o5NHF1Vnozb0hQVURtUkRBelEzM3lkTGd0S0pJSlRKM093bWQzUXhETURWc2twdFdaSVpYYTVQQjRMUEstdElUZQ?oc=5,google_rss_카카오 when:1d,41.0,13.0,,,"카카오,카카오페이",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오페이,"카카오페이, 청년 100명과 금융 사각지대 해소","카카오페이가 청년들과 함께 금융 사각지대 해소에 나서는 것은 금융 교육 확대 및 디지털 금융 접근성 개선에 기여하며, 카카오페이의 사회적 책임 이행 및 긍정적 브랜드 이미지 구축에 도움이 됩니다.",1,1,1,,,"카카오페이의 청년 지원 활동은 금융 포용 및 사회적 책임과 관련된 전략적 이슈로 분류합니다. (ID 19, 23, 29, 31, 38, 43, 45, 88, 89, 90, 92, 78, 21, 6, 13, 17, 90 등과 유사 맥락)",gemini,STRATEGIC_REFERENCE,,,other,,,"카카오페이, 청년 100명과 금융 사각지대 해소",카카오페이
24,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 문화소외계층 600명 초청 ‘모두의 국악’ 성료",카카오뱅크 문화소외계층 600명 초청 모두의 국악 성료,메트로신문,메트로신문,"Mon, 08 Jun 2026 00:32:03 GMT","카카오뱅크, 문화소외계층 600명 초청 ‘모두의 국악’ 성료 메트로신문",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1aOGJkUWJQZ2VpRWozQXVJVmp2MDA0NnpHdDRscVZWSjZJTURqb282cnhQZzJOUHRVU0RfQkNYaHZMMzAtdnhVNlJmekUzWWk5NFFGVHRERW02OE9tdXB2RQ?oc=5,google_rss_카카오 when:1d,41.0,13.0,,,"카카오,카카오뱅크",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오뱅크,"카카오뱅크, 문화소외계층 위한 '모두의 국악' 행사 개최","카카오뱅크가 문화소외계층을 초청하여 국악 공연을 제공하는 것은 문화 접근성 확대 및 사회공헌 활동 강화에 기여하며, 카카오뱅크의 긍정적 이미지 구축에 도움이 됩니다.",1,1,1,,,"카카오뱅크의 문화 소외 계층 대상 행사 개최는 사회공헌 활동으로 분류합니다. (ID 34, 35, 30, 69, 71, 72, 18, 20, 49 등과 유사 맥락)",gemini,FILLER_REFERENCE,,,other,,,"카카오뱅크, 문화소외계층 위한 '모두의 국악' 행사 개최",카카오뱅크
18,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 문화소외계층 600명 초청 '모두의 국악' 개최",카카오뱅크 문화소외계층 600명 초청 모두의 국악 개최,뉴스프리존,뉴스프리존,"Mon, 08 Jun 2026 00:31:32 GMT","카카오뱅크, 문화소외계층 600명 초청 '모두의 국악' 개최 뉴스프리존",https://news.google.com/rss/articles/CBMid0FVX3lxTE1pLUpsMkZaNzJxMHl5RVRud25sZFJnTVAzdmhSSzVlenJNbFRRZUc2c2ViRjE5QVV5SkJ1Rk5kUGpqakxzMTBvelJadUl1SmFkZ0NZTFhqNF9PaVhXMEdrd0Y2dGF5Wi16ZXUxVFZNU2VOa2gwLUtR0gF3QVVfeXFMTWktSmwyRlo3MnEweXlFVG53bmxkUmdNUDN2aFJLNWV6ck1sVFFlRzZzZWJGMTlBVXlKQnVGTmRQampqTHMxMG96Ulp1SXVKYWRnQ1lMWGo0X09pWFcwR2t3RjZ0YXlaLXpldTFUVk1TZU5raDAtS1E?oc=5,google_rss_카카오 when:1d,41.0,13.0,,,"카카오,카카오뱅크",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오뱅크,"카카오뱅크, 문화소외계층 위한 '모두의 국악' 행사 개최","카카오뱅크가 문화소외계층을 초청하여 국악 공연을 제공하는 것은 문화 접근성 확대 및 사회공헌 활동 강화에 기여하며, 카카오뱅크의 긍정적 이미지 구축에 도움이 됩니다.",1,1,1,,,"카카오뱅크의 문화 소외 계층 대상 행사 개최는 사회공헌 활동으로 분류합니다. (ID 34, 35, 30, 69, 71, 72, 24, 20, 49 등과 유사 맥락)",gemini,FILLER_REFERENCE,,,other,,,"카카오뱅크, 문화소외계층 위한 '모두의 국악' 행사 개최",카카오뱅크
20,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오뱅크, 문화소외계층 600명 초청 국악 공연 개최",카카오뱅크 문화소외계층 600명 초청 국악 공연 개최,직썰,직썰,"Mon, 08 Jun 2026 00:31:10 GMT","카카오뱅크, 문화소외계층 600명 초청 국악 공연 개최 직썰",https://news.google.com/rss/articles/CBMibEFVX3lxTE0wVTB3TW1pWVF3UTh5TUtHaWY0X25uU25BeUszam9rVE5NWXAzYTFGSXVMTXpvbG4xUFZUbnotRThBX2xSRTY2bktsY3VUeUlZNGRUZENtRktBcUxnbGNhYTM3SlIwMUNwcF8zatIBbEFVX3lxTE0wVTB3TW1pWVF3UTh5TUtHaWY0X25uU25BeUszam9rVE5NWXAzYTFGSXVMTXpvbG4xUFZUbnotRThBX2xSRTY2bktsY3VUeUlZNGRUZENtRktBcUxnbGNhYTM3SlIwMUNwcF8zag?oc=5,google_rss_카카오 when:1d,41.0,13.0,,,"카카오,카카오뱅크",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오뱅크,"카카오뱅크, 문화소외계층 위한 '모두의 국악' 행사 개최","카카오뱅크가 문화소외계층을 초청하여 국악 공연을 제공하는 것은 문화 접근성 확대 및 사회공헌 활동 강화에 기여하며, 카카오뱅크의 긍정적 이미지 구축에 도움이 됩니다.",1,1,1,,,"카카오뱅크의 문화 소외 계층 대상 행사 개최는 사회공헌 활동으로 분류합니다. (ID 34, 35, 30, 69, 71, 72, 24, 18, 49 등과 유사 맥락)",gemini,FILLER_REFERENCE,,,other,,,"카카오뱅크, 문화소외계층 위한 '모두의 국악' 행사 개최",카카오뱅크
90,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오페이,"카카오페이, 청년 디지털 금융 리더 100명 모집",카카오페이 청년 디지털 금융 리더 100명 모집,네이트,네이트,"Mon, 08 Jun 2026 00:21:00 GMT","카카오페이, 청년 디지털 금융 리더 100명 모집 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBwdFhpNVR4YWM0OWdPUEJydF9fRE1lYnptenVyUE5tOEROWmFmM3lUeGZGM2wzdEZsNjVSMnlRYl9mNmQ0WEJUazRYVTlTY3VTNnJF?oc=5,google_rss_카카오페이 개인정보 when:1d,41.0,13.0,,,"카카오,카카오페이",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오페이,"카카오페이, 청년 디지털 금융 리더 '사각사각 서포터즈' 모집","카카오페이의 '사각사각 서포터즈' 프로그램은 청년들의 디지털 금융 이해도를 높이고 금융 소외 계층 지원 활동에 참여하도록 함으로써, 카카오페이의 금융 포용 정책 실현 및 브랜드 이미지 강화에 기여합니다.",1,1,1,,,"카카오페이의 '사각사각 서포터즈' 운영은 금융 교육 및 포용 금융 확대를 위한 전략적 활동으로 분류합니다. (ID 19, 23, 29, 31, 38, 43, 45, 88, 89, 92, 78, 21, 25, 6, 13, 17, 90 등과 유사 맥락)",gemini,STRATEGIC_REFERENCE,,,other,,,"카카오페이, 청년 디지털 금융 리더 '사각사각 서포터즈' 모집",카카오페이
6,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오페이, 청년 디지털 금융 리더 100명 모집",카카오페이 청년 디지털 금융 리더 100명 모집,아시아투데이,아시아투데이,"Mon, 08 Jun 2026 00:19:43 GMT","카카오페이, 청년 디지털 금융 리더 100명 모집 아시아투데이",https://news.google.com/rss/articles/CBMibkFVX3lxTE1LbDdId1ZDOUVIb3c1d2EwWWM0dHBwWURHamVOVmVLM05GNFFiVXM0WVRFek84WWl4bHBHaUc1X1lnQVRVRWNoVmUzc0kwQXBabXhzX002UDF2VDR2NFU1Z2FQV1RVcEx5MmNlRGpn?oc=5,google_rss_카카오 when:1d,41.0,13.0,,,"카카오,카카오페이",,,,,,,general,41.0,,,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오페이,"카카오페이, 청년 디지털 금융 리더 100명 모집","카카오페이가 청년 디지털 금융 리더를 양성하는 것은 금융 교육 확산과 디지털 금융 접근성 개선에 기여하며, 카카오페이의 사회적 책임 이행 및 긍정적 브랜드 이미지 구축에 도움이 됩니다.",1,1,1,,,"카카오페이의 청년 금융 리더 모집은 금융 교육 및 포용 금융 확대와 관련된 전략적 활동으로 분류합니다. (ID 19, 23, 29, 31, 38, 43, 45, 88, 89, 90, 92, 78, 21, 25, 13, 17, 90 등과 유사 맥락)",gemini,STRATEGIC_REFERENCE,,,other,,,"카카오페이, 청년 디지털 금융 리더 100명 모집",카카오페이
