id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,랭킹원점수,편집신호,스토리버킷,강제검토,강제검토사유
645,정부/국회,정부_국회,금융위원회,"닛케이지수, 사상 첫 68,000 돌파…키옥시아, 한때 日시총 2위(종합)",닛케이지수 사상 첫 68 000 돌파 키옥시아 한때 시총 2위,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 07:25:39 GMT","닛케이지수, 사상 첫 68,000 돌파…키옥시아, 한때 日시총 2위(종합) 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE10UjhySWJKU0tveWtQOTY3SklIcnRXRTRCbmVvdUlGaXJQZFQybHVrbXhmSm5rN192RWZJMFI0YXpkVTUzNkZXT2JfYjJDYkdyUXNyMEdVM0V6clnSAWBBVV95cUxNZVAyTXVmc1FxNGFYNWdKS2FqOXcwankxdUJxbEZ1MUhXSy1sbWhDQTUxTU9YVElJWk9LTnVZa3JSZHNKTWpack1mVUNrd1JUaWJvQUpSQklJYTdCTVB3LTE?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,policy_legislation,,,
646,정부/국회,정부_국회,금융위원회,"2주 연속 달리는 '배드민턴 퀸' 안세영, 인니 오픈 첫판 완승",2주 연속 달리는 배드민턴 퀸 안세영 인니 오픈 첫판 완승,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 07:23:44 GMT","2주 연속 달리는 '배드민턴 퀸' 안세영, 인니 오픈 첫판 완승 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5DakVuNzFTa0tOa0xQbTA3bHY5c1dYQ3FGeW0wR2UxMS13TG1yWEp6a1NUSHlfclctMFB0RVJ0X3RuNUcza242TzlsUnhjN2V4Vm1la3FBbUUwNDZ3UEFlTNIBYEFVX3lxTE5DakVuNzFTa0tOa0xQbTA3bHY5c1dYQ3FGeW0wR2UxMS13TG1yWEp6a1NUSHlfclctMFB0RVJ0X3RuNUcza242TzlsUnhjN2V4Vm1la3FBbUUwNDZ3UEFlTA?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,policy_legislation,,,
656,정부/국회,정부_국회,금융위원회,지방선거 투표율 오후 4시 현재 54.7%…4년 전보다 9.3%p↑,지방선거 투표율 오후 4시 현재 54 7 4년 전보다 9 3 p,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 07:13:18 GMT",지방선거 투표율 오후 4시 현재 54.7%…4년 전보다 9.3%p↑ 연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1sdGZ5SHY0aUt6U3FJSnN1aEY0RGJfSkhwOUxneUZaVGtNVUozWHg2bGFwS3l1elowY1pGNnl3bXZfM2FnRUdjTVZsb052SDlib20xc3Q1b2RGZTTSAWBBVV95cUxPWmNqNFVrdEwtZWV5YUUtb0otVDZ1bnl3NHZtWEZNVFN6U0pMV0Q5SHdDWTBHVjdBRFBkWUVmNm5fUlluVlZ2YnJfZ3M1MjJ0bjFJWHpDVkt0ai1oWm5pNm8?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,policy_legislation,,,
626,정부/국회,정부_국회,금융위원회,"OECD, 올해 韓성장률 1.7→2.6%…""반도체 수요에 더 오를 수도""",oecd 올해 성장률 1 7 2 6 반도체 수요에 더 오를 수도,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 07:00:01 GMT","OECD, 올해 韓성장률 1.7→2.6%…""반도체 수요에 더 오를 수도"" 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBLWThBVXlFd0NLX3hpcURIN0JFcHkwbzVnRGl1RUtzX3hzTGlyQ0NSd3laXzdTQWc4SzVWbGc2T2MyN3VFbDZhTWVRS2cyV2lrWE1iVGxCb1dIVFJvQjRoTdIBYEFVX3lxTFBLWThBVXlFd0NLX3hpcURIN0JFcHkwbzVnRGl1RUtzX3hzTGlyQ0NSd3laXzdTQWc4SzVWbGc2T2MyN3VFbDZhTWVRS2cyV2lrWE1iVGxCb1dIVFJvQjRoTQ?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,policy_legislation,,,
803,정부/국회,정부_국회,행정안전부,"종합특검, '尹 관저이전 의혹' 한창섭 前행안차관 참고인 소환",특검 관저이전 의혹 한창섭 행안차관 참고인 소환,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 06:45:57 GMT","종합특검, '尹 관저이전 의혹' 한창섭 前행안차관 참고인 소환 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9hZDNrdmdtaHY0VGxxSlE0MmpLWXpuNm1WODQ0ZUczdTQzZnNibWJiTzAtVTBHX1ZwekMyV3BOZlZHM1ZIbGZia2FadlB5TFdLX0VfWEhiMFlGYmpPSnRkb9IBYEFVX3lxTE9hZDNrdmdtaHY0VGxxSlE0MmpLWXpuNm1WODQ0ZUczdTQzZnNibWJiTzAtVTBHX1ZwekMyV3BOZlZHM1ZIbGZia2FadlB5TFdLX0VfWEhiMFlGYmpPSnRkbw?oc=5,google_rss_행정안전부 when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,,,,
629,정부/국회,정부_국회,금융위원회,"[6·3 지선] ""투표용지 중복 교부"" 충북 투표 관련 신고 6건",6 3 지선 투표용지 중복 교부 충북 투표 관련 신고 6건,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 06:36:17 GMT","[6·3 지선] ""투표용지 중복 교부"" 충북 투표 관련 신고 6건 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9rUmdURy1YQmhUMmJPb0F6NHIzVjVuZHpEandOVWZYbFV1WmFTY1FTMW9hUmNKV2pDamg0ZG1jWE8yTVcxY2dXMWRuSHg2N1pMVUxUWnBuU3NpYlXSAWBBVV95cUxQcXdZZTd4LU1WTW9BNG5obzVaWU9IUGtGbU1MSXUza2hEOFJUS1BfLTFJNFRMUzI0TDdSa2ZiMlNOU1c0X283blBzbVFPNEUwelF2MG9iSW45dXFSeml2RXg?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,policy_legislation,,,
665,정부/국회,정부_국회,금융위원회,"[6·3 지선] 아파트 단지 투표소 두고 딴 곳으로…""행정 착오 탓""",6 3 지선 아파트 단지 투표소 두고 딴 곳으로 행정 착오 탓,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 06:33:57 GMT","[6·3 지선] 아파트 단지 투표소 두고 딴 곳으로…""행정 착오 탓"" 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBhVFE4R0R6TV81QnpkNjVIZzZKc0M5YXB3VVFneHFyQmV6RktmbXlaSC1NNkE0QVdrWUEwWGI5VmJjLWotVzdITTVZV0dtem9xWk1IVWxOUm9RbDDSAWBBVV95cUxONGRPVWllRGxWV1pPQW5Qb1NaVUdYS1dDTkNITEZEQi1tR0NYRUFXcVFWaXAxZ21ZOF83eVdOWklnOWZfN1FGOVg3YVpBWHNYZUtLWG4zeWkwYzZteG1QLXc?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,policy_legislation,,,
616,정부/국회,정부_국회,금융위원회,"[6·3 지선] 여야, 높은 투표율에 촉각…""내란종식 열망""·""보수 결집""",6 3 지선 여야 높은 투표율에 촉각 내란종식 열망 보수 결집,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 06:29:45 GMT","[6·3 지선] 여야, 높은 투표율에 촉각…""내란종식 열망""·""보수 결집"" 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBBaVJXV1NwUGkzMUQzaGs2M0dqN1VYZnpRV3FYekhtQUNsY2JKNXpjdkRNdGQ0V2tfYk9ZWmZhYTZDWk9XdER6N1NoLUtmRTE3WnZLeFU3clVhMjkxLVdiY9IBYEFVX3lxTFBBaVJXV1NwUGkzMUQzaGs2M0dqN1VYZnpRV3FYekhtQUNsY2JKNXpjdkRNdGQ0V2tfYk9ZWmZhYTZDWk9XdER6N1NoLUtmRTE3WnZLeFU3clVhMjkxLVdiYw?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,policy_legislation,,,
650,정부/국회,정부_국회,금융위원회,[6·3 지선] 서해5도서도 투표 행렬…꽃게조업 뒤로한 채 '한표'(종합),6 3 지선 서해5도서도 투표 행렬 꽃게조업 뒤로한 채 한표,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 06:25:16 GMT",[6·3 지선] 서해5도서도 투표 행렬…꽃게조업 뒤로한 채 '한표'(종합) 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBGQlVBcUhTM0hSNXhZR0VkVmo0RDhCYnpndDZRX2JWZzJ0Z0VJYldNeU9XVHVBYlVhWDhyZ0ctTG1BbldSYkdGUzdxS3FlSXJMZmNhNDZtYlBOYVZTcG1YbtIBYEFVX3lxTFBGQlVBcUhTM0hSNXhZR0VkVmo0RDhCYnpndDZRX2JWZzJ0Z0VJYldNeU9XVHVBYlVhWDhyZ0ctTG1BbldSYkdGUzdxS3FlSXJMZmNhNDZtYlBOYVZTcG1Ybg?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,policy_legislation,,,
663,정부/국회,정부_국회,금융위원회,"[6·3지선] 행안장관, 투·개표지원 상황실 점검…""상황관리 만전""",6 3지선 행안장관 투 개표지원 상황실 점검 상황관리 만전,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 06:00:01 GMT","[6·3지선] 행안장관, 투·개표지원 상황실 점검…""상황관리 만전"" 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE1lZERXbmJsUzc5aHcyWnhlT2ExU3JIajZOb0RlQzVueXNtT0pqYUgwVF9IWU5sSG1jemNTQ1FZd29zSXVQU1VsRTBWLS1LTHVxVUJwWFJFOEhaRnPSAWBBVV95cUxPQmFETi1CWEFUWDhfa2tMaWhwb0NCbF9wSWN1aVc3UkRNSm5ZOWFxMVhzQVdhZVh6WUJuc0YxT0pFZnpYdDlMMG15M1drbjNvMUpERnJTSmxnaGt4ZmJuWmY?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,policy_legislation,,,
155,정부/국회,정부_국회,과학기술정보통신부,[연합뉴스 이 시각 헤드라인] - 15:00,연합뉴스 이 시각 헤드라인 15 00,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 06:00:00 GMT",[연합뉴스 이 시각 헤드라인] - 15:00 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5lcmROa1RYYXZmem1QckdvRXF1U3BzQ0N6UnBCc3dtM0ZGUTkyRzZZQnpYSnM1YjRZRFVhRWdjcnNVM3I2b0l0UmhfcHVOSDR3THplQUxMZkxLSmRmdEpjd9IBYEFVX3lxTE5lcmROa1RYYXZmem1QckdvRXF1U3BzQ0N6UnBCc3dtM0ZGUTkyRzZZQnpYSnM1YjRZRFVhRWdjcnNVM3I2b0l0UmhfcHVOSDR3THplQUxMZkxLSmRmdEpjdw?oc=5,google_rss_과학기술정보통신부 site:yna.co.kr when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,,,,
630,정부/국회,정부_국회,금융위원회,"'당구여제' 김가영, LPBA 최초 '20승·상금 10억' 동시 조준",당구여제 김가영 lpba 최초 20승 상금 10억 동시 조준,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 05:48:46 GMT","'당구여제' 김가영, LPBA 최초 '20승·상금 10억' 동시 조준 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE95b0cyczVQbHVnM1JoLWM2d19RUk9ubXI0aDg2N1Jaa3ZzZGYza25VZWQyNnpUcWRLTFIxa2xGMTZDYk92cGNjN3VsWkU5Z0dmakg1SUJLRTg3b1RrNWdDbdIBYEFVX3lxTE95b0cyczVQbHVnM1JoLWM2d19RUk9ubXI0aDg2N1Jaa3ZzZGYza25VZWQyNnpUcWRLTFIxa2xGMTZDYk92cGNjN3VsWkU5Z0dmakg1SUJLRTg3b1RrNWdDbQ?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,policy_legislation,,,
637,정부/국회,정부_국회,금융위원회,'동성애 혐오 구호' 멕시코에 FIFA 벌금은 정당…CAS 제소 기각,동성애 혐오 구호 멕시코에 fifa 벌금은 정당 cas 제소 기각,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 05:29:25 GMT",'동성애 혐오 구호' 멕시코에 FIFA 벌금은 정당…CAS 제소 기각 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1jeXVLd3FUZkpVMkd3UXhma1VSU285eEEzS250MEVjSWoxVDR5SkNPdVhmNmZ4SGhxaHpkS1dFY3NqQ1Ezdk1rZkxpZWZkM2x5eUNCVHVCYkVzLUZRSEhqTNIBYEFVX3lxTE1jeXVLd3FUZkpVMkd3UXhma1VSU285eEEzS250MEVjSWoxVDR5SkNPdVhmNmZ4SGhxaHpkS1dFY3NqQ1Ezdk1rZkxpZWZkM2x5eUNCVHVCYkVzLUZRSEhqTA?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,policy_legislation,,,
657,정부/국회,정부_국회,금융위원회,지방선거 투표율 오후 2시 현재 48.9%…4년 전보다 8.2%p↑,지방선거 투표율 오후 2시 현재 48 9 4년 전보다 8 2 p,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 05:20:17 GMT",지방선거 투표율 오후 2시 현재 48.9%…4년 전보다 8.2%p↑ 연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBuS3U5QmhzLVBCZ28tN3p0TFR4emM1OTlmcGVQblF0MWpwZ3lXU2VuSmNYMEM1R0xyMGYxVldEblViRWtrTHVPeUNTVloyODV4VGRELWl0WGxwNW_SAWBBVV95cUxQYUR0dFNINVQyZlh3VVIzTy12VlRLNHFJTGtTeklTNEdGWktRbm8wUkJfTVlvQklvd25yMURoTUN6eWE4N01QQlplYU5QNkszMktRbVFlNVAtNEYtTVdwUzc?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,policy_legislation,,,
587,정부/국회,정부_국회,금융위원회,"한화 강백호·LG 톨허스트, 5월 WAR 1위…쉘힐릭스플레이어 선정",한화 강백호 lg 톨허스트 5월 war 1위 쉘힐릭스플레이어 선정,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 05:15:47 GMT","한화 강백호·LG 톨허스트, 5월 WAR 1위…쉘힐릭스플레이어 선정 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5GMXJuMFBKdjdiSFJVQWo1LXN2TFpnNFVqWks5Y05GT3Z5Y1JrbUVkQms4UlNYbmRQdUplSTdZa3dVd0kwV09vX2RaazdvSXBFS3lUSzZpakgzbHPSAWBBVV95cUxQSTFfbjZJbWpXY2lmLVV5Y3BEX3I2dlhfUUY0VktsTTNoZTJ6dUZVOEhTaVF2V3RUN2ZHaWFvdGttVmRqVGhVcHhsNlZxaXdWOWZMQjJiWi1pYjB0cWEyRzc?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,policy_legislation,,,
659,정부/국회,정부_국회,금융위원회,지선 투표율 오후 1시 현재 46.0%…동시간대 지선 역대 최고,지선 투표율 오후 1시 현재 46 0 동시간대 지선 역대 최고,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 04:29:10 GMT",지선 투표율 오후 1시 현재 46.0%…동시간대 지선 역대 최고 연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1ud1lkQnNQbU1kN1Z0dTE2TzRNeFh2VFB1YXc3TE9JcllYS3hWX2dtcUdPcHE0V3ZkbTk3TC1meThLOFRiTk90TmdtWGxkZlo0anZVYUpFMkszMG_SAWBBVV95cUxQYXRGRUpKcF96WEV3SDBCVmk4N2dUd2l5VEg3bGp3dS1ObGtUZG12OVJEWm9oMU92akQ3RG11WG5VVlNFT09hWDVVVGpBYjNoOGIxLTMyZ2k2QjExeVp6VkU?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,policy_legislation,,,
595,정부/국회,정부_국회,금융위원회,"[6·3 지선] 국힘, 李대통령 '최악 저질들' SNS에 ""이래서 투표해야""(종합)",6 3 지선 국힘 대통령 최악 저질들 sns에 이래서 투표해야,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 04:23:49 GMT","[6·3 지선] 국힘, 李대통령 '최악 저질들' SNS에 ""이래서 투표해야""(종합) 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE52NlVDeEYxMGVDTkZpMmFTeTVBTXhLdmVwTEdjVjRnWkxfVzlCd2lNMVFRd3puU19RbTJTckoya3J6VnY5R1ViOEdQZlpCR0xGeS1GXzNLeWhEdWZGMGFEVdIBYEFVX3lxTE52NlVDeEYxMGVDTkZpMmFTeTVBTXhLdmVwTEdjVjRnWkxfVzlCd2lNMVFRd3puU19RbTJTckoya3J6VnY5R1ViOEdQZlpCR0xGeS1GXzNLeWhEdWZGMGFEVQ?oc=5,google_rss_금융위원회 site:yna.co.kr when:1d,-12.0,7.0,,,,below_absolute_quality_floor,-12.0,policy_legislation,,,
871,정부/국회,정부_국회,행정안전부,"윤호중 장관, 제9회 전국동시지방선거 투-개표지원상황실 방문",윤호중 장관 제9회 전국동시지방선거 투 개표지원상황실 방문,연합뉴스,연합뉴스,"Wed, 03 Jun 2026 03:46:11 GMT","윤호중 장관, 제9회 전국동시지방선거 투-개표지원상황실 방문 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBPVmlvam9HWWhSeWtUeXFaeFdmbEwyQXlIN1BBajltS3kxeUtOYzgzMXdlRDJHYmU4V2dRa21vTmdtM1NwdkQwMVNHanRxd0dHVnJOMlh3SXZNRWNjMkhSOdIBYEFVX3lxTFBPVmlvam9HWWhSeWtUeXFaeFdmbEwyQXlIN1BBajltS3kxeUtOYzgzMXdlRDJHYmU4V2dRa21vTmdtM1NwdkQwMVNHanRxd0dHVnJOMlh3SXZNRWNjMkhSOQ?oc=5,"google_rss_""행정안전부"" when:1d",-12.0,7.0,,,,below_absolute_quality_floor,-12.0,,,,
1250,정부/국회,정부_국회,AI 저작권,"[Pocus 기획] 총상금 1250만원 저작권 글 공모전, 왜 '사람 경험' 묻나",pocus 기획 총상금 1250만원 저작권 글 공모전 왜 사람 경험 묻나,브랜드경제신문,브랜드경제신문,"Tue, 02 Jun 2026 19:05:20 GMT","[Pocus 기획] 총상금 1250만원 저작권 글 공모전, 왜 '사람 경험' 묻나 브랜드경제신문",https://news.google.com/rss/articles/CBMiTEFVX3lxTE04bGNMTEozRDdURjhvZXVURngyLU5MSmI5U2lCVUFaRzBUUzI5YS1FZ3lDbHNmNHJLbUtxSjdfZklESE95eWQ4U1lVa2M?oc=5,google_rss_AI 저작권 when:1d,-13.0,14.0,copyright_ai,copyright_ai,,below_absolute_quality_floor,-13.0,ai_infrastructure_security,,,
263,정부/국회,정부_국회,방송미디어통신위원회,토토 꽃동산 의 모든 것: 기본 개념부터 고급 기술까지 - 실용적인 접근법,토토 꽃동산 의 모든 것 기본 개념부터 고급 기술까지 실용적인 접근법,mkpsm.ru,mkpsm.ru,"Tue, 02 Jun 2026 17:04:08 GMT",토토 꽃동산 의 모든 것: 기본 개념부터 고급 기술까지 - 실용적인 접근법 mkpsm.ru,https://news.google.com/rss/articles/CBMiXkFVX3lxTE9idW9yZDJ0ZFNxVXdINXlvQzNhSnZiem9VRmExek41SVJFaHJpc2VfaDJKeWlUeVVFa2JONEpjNFlNQ2NscXpMZDNNa25RcWxORGJROVhmaUQ5U0swUXc?oc=5,google_rss_방송미디어통신위원회 when:1d,-13.0,14.0,kim_beomsoo_trial,kim_beomsoo_trial,,below_absolute_quality_floor,-13.0,policy_legislation,,,
1304,경쟁사/해외이슈,경쟁사_해외이슈,네이버,플랫폼 매출 161조 돌파…검색 네이버·AI 챗GPT '1위',플랫폼 매출 161조 돌파 검색 네이버 ai 챗gpt 1위,네이트,네이트,"Wed, 03 Jun 2026 04:35:00 GMT",플랫폼 매출 161조 돌파…검색 네이버·AI 챗GPT '1위' 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBTQXZRUmVZT3NrUm1zQXVHZ2hzQU5FQWUzVXExc0RVMmRJZmNNdmcxS0dqaUs4bEstbFBrTWwxLW5UejR0TXVhV2lMMmtOT1dlR3dJ?oc=5,google_rss_네이버 when:1d,30.0,51.0,"ai_infrastructure_security,earnings,financial_performance,market_power_platform,search_ads",ai_infrastructure_security,"네이버,오픈AI",below_absolute_quality_floor,30.0,"market_power_platform,financial_performance,ai_infrastructure_security",competitor:regulatory_enforcement,,
1806,경쟁사/해외이슈,경쟁사_해외이슈,애플,[TODAY애플]실적 전망치 상향조정 분석·AI 기반 접근성 업데이트…주가 사상 최고가 경신,today애플 실적 전망치 상향조정 분석 ai 기반 접근성 업데이트 주가 사상 최고가 경신,이데일리,이데일리,"Tue, 02 Jun 2026 20:17:40 GMT",[TODAY애플]실적 전망치 상향조정 분석·AI 기반 접근성 업데이트…주가 사상 최고가 경신 이데일리,https://news.google.com/rss/articles/CBMigAFBVV95cUxQVDBDdFJWS0FfQTdZLUo5SkFBYXBPVi11QXNzRkQwdUlvb2NqeF84SzZqOHpwZ1JUbzRPQ1lJQkhfaUcxMU9FOWJieml6VU1jMU5CRnhEeEVSZll5YXh5REFSdnV6aXpndDRqVlUzX2lkMGxaWjFWUDFVRGViNnRNRQ?oc=5,google_rss_애플 when:1d,28.0,46.0,"ai_infrastructure_security,earnings,financial_performance,labor_dispute",labor_general,애플,below_absolute_quality_floor,28.0,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,
1602,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,한국인 가장 많이 쓴 AI는 챗GPT…디지털플랫폼 시장 매출 161조원 돌파,한국인 가장 많이 쓴 ai는 챗gpt 디지털플랫폼 시장 매출 161조원 돌파,한국면세뉴스,한국면세뉴스,"Wed, 03 Jun 2026 04:07:53 GMT",한국인 가장 많이 쓴 AI는 챗GPT…디지털플랫폼 시장 매출 161조원 돌파 한국면세뉴스,https://news.google.com/rss/articles/CBMiakFVX3lxTE5POWE0ZU51RndKXzFiSDdLZ1g0blFqT2NKMzcxUFE0cElhbUIyN1p6VTFSVFRsZ09ESEh3V1hOUkdsdHJiQ2FRNVJkRnVZZ3RPV1FWTVFsZkllbDh6cUVRbENXOTF6SWxPUFE?oc=5,google_rss_오픈AI 조사 when:1d,27.0,45.5,"ai_infrastructure_security,earnings,financial_performance,market_power_platform",ai_infrastructure_security,오픈AI,below_absolute_quality_floor,27.0,"market_power_platform,financial_performance,ai_infrastructure_security",competitor:regulatory_enforcement,,
1814,경쟁사/해외이슈,경쟁사_해외이슈,애플,"[""지정학 리스크도 뚫었다""…TSMC, AI 붐 타고 '시총 2조 달러' 돌파] 엔비디아·애플 사로잡은 독점적 기술력…1분기 매출 40% 폭발적 성장하며 글로벌 왕좌 수성",지정학 리스크도 뚫었다 tsmc ai 붐 타고 시총 2조 달러 돌파 엔비디아 애플 사로잡은 독점적 기술력 1분기 매출 40 폭발적 성장하며 글로벌 왕좌 수성,AI넷,AI넷,"Tue, 02 Jun 2026 15:00:00 GMT","[""지정학 리스크도 뚫었다""…TSMC, AI 붐 타고 '시총 2조 달러' 돌파] 엔비디아·애플 사로잡은 독점적 기술력…1분기 매출 40% 폭발적 성장하며 글로벌 왕좌 수성 AI넷",https://news.google.com/rss/articles/CBMiQEFVX3lxTE9Kek5wQ1JHM3JYX1dmd01sOGt4OGdqNGxvODA5ZGtEYUR4dlFUR2QzZmlCLUhLRVpmZUVhLWZOQUs?oc=5,google_rss_애플 when:1d,26.0,50.0,"ai_infrastructure_security,earnings,financial_performance,kim_beomsoo_trial,market_power_platform",ai_infrastructure_security,애플,below_absolute_quality_floor,26.0,"market_power_platform,financial_performance,ai_infrastructure_security",competitor:regulatory_enforcement,,
1584,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"트럼프, AI 사이버보안 강화 행정명령 서명-오픈AI·앤트로픽 IPO 추진 속 규제 체계 구축",트럼프 ai 사이버보안 강화 행정명령 서명 오픈ai 앤트로픽 ipo 추진 속 규제 체계 구축,미디어파인,미디어파인,"Tue, 02 Jun 2026 21:36:04 GMT","트럼프, AI 사이버보안 강화 행정명령 서명-오픈AI·앤트로픽 IPO 추진 속 규제 체계 구축 미디어파인",https://news.google.com/rss/articles/CBMibkFVX3lxTE9pdFhTUE1wY19tWW5BdS1Wa3I1eUhuVmxKZUYtcS1VcV9oa0pELVNEWWJTTzlaNUoya2dNZG1XWWtLWGZiZ0xiZTN3Wm5VRTZ4S0F2Mll4cXJUZXBwUVM0Q1lPUEltVUdWdG1GblZn?oc=5,google_rss_오픈AI when:1d,25.5,44.5,"ai_infrastructure_security,phishing_security,policy_legislation,privacy_security_reliability,strategy_mna_governance",security_general,"앤트로픽,오픈AI",below_absolute_quality_floor,25.5,"privacy_security_reliability,policy_legislation,strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,,
1732,경쟁사/해외이슈,경쟁사_해외이슈,메타,"이메일 해킹 없이 뚫린 인스타그램, 허점은 메타 AI 챗봇 지원 절차",이메일 해킹 없이 뚫린 인스타그램 허점은 메타 ai 챗봇 지원 절차,데일리시큐,데일리시큐,"Tue, 02 Jun 2026 23:12:58 GMT","이메일 해킹 없이 뚫린 인스타그램, 허점은 메타 AI 챗봇 지원 절차 데일리시큐",https://news.google.com/rss/articles/CBMibEFVX3lxTE11S19NX01SeC1pNXhFd2thTlprOUdzbXctb2xDSU5oWmpsUGpHaUJKdEdXTXAxd1hpU2JwM1VUREh5cGxRSlhCZDVtQ0VIcGFQT2xCYWx0VzAwZGdUNkZnOFRJZXBqaVJiZmZvSw?oc=5,google_rss_메타 when:1d,20.0,43.0,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_hacking_incident,메타,below_absolute_quality_floor,20.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,,
